@RELATION telemarketing

@ATTRIBUTE age REAL
@ATTRIBUTE job {admin.,blue-collar,entrepreneur,housemaid,management,retired,self-employed,services,student,technician,unemployed,unknown}
@ATTRIBUTE marital {divorced,married,single,unknown}
@ATTRIBUTE education {basic.4y,basic.6y,basic.9y,high.school,illiterate,professional.course,university.degree,unknown}
@ATTRIBUTE default {no,unknown,yes}
@ATTRIBUTE housing {no,unknown,yes}
@ATTRIBUTE loan {no,unknown,yes}
@ATTRIBUTE contact {cellular,telephone}
@ATTRIBUTE month {apr,aug,dec,jul,jun,mar,may,nov,oct,sep}
@ATTRIBUTE day_of_week {fri,mon,thu,tue,wed}
@ATTRIBUTE campaign REAL
@ATTRIBUTE pdays REAL
@ATTRIBUTE previous REAL
@ATTRIBUTE poutcome {failure,nonexistent,success}
@ATTRIBUTE emp.var.rate REAL
@ATTRIBUTE cons.price.idx REAL
@ATTRIBUTE cons.conf.idx REAL
@ATTRIBUTE euribor3m REAL
@ATTRIBUTE nr.employed REAL
@ATTRIBUTE class {no,yes}

@DATA
55,admin.,married,high.school,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
50,technician,married,professional.course,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,yes
51,blue-collar,married,basic.9y,unknown,no,no,telephone,jul,mon,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
31,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
40,admin.,divorced,high.school,no,yes,no,telephone,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.803,5017.5,no
26,admin.,single,university.degree,no,yes,no,cellular,may,mon,5,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
52,admin.,married,university.degree,no,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
50,entrepreneur,married,basic.9y,no,yes,no,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
38,admin.,single,high.school,no,yes,no,cellular,apr,fri,1,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,no
27,services,single,university.degree,no,yes,yes,cellular,may,mon,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35,management,married,university.degree,no,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
50,management,divorced,professional.course,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
60,technician,married,basic.4y,no,yes,no,cellular,oct,tue,2,6,1,success,-3.4,92.431,-26.9,0.737,5017.5,yes
58,management,married,university.degree,unknown,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
29,admin.,married,high.school,no,no,no,cellular,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
42,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
45,entrepreneur,married,university.degree,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
48,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
29,self-employed,single,university.degree,no,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
54,admin.,single,university.degree,unknown,yes,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
47,technician,married,basic.9y,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
35,admin.,single,basic.9y,no,yes,no,cellular,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
42,admin.,divorced,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,technician,divorced,professional.course,no,no,no,telephone,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
31,admin.,single,university.degree,unknown,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
47,technician,single,university.degree,unknown,yes,yes,telephone,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
47,management,married,university.degree,no,no,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
41,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
80,retired,married,basic.4y,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,-2.9,92.201,-31.4,0.834,5076.2,yes
48,admin.,divorced,high.school,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
30,technician,single,professional.course,no,yes,no,cellular,sep,fri,2,999,0,nonexistent,-1.1,94.199,-37.5,0.883,4963.6,no
29,blue-collar,single,high.school,unknown,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
28,technician,single,university.degree,no,no,no,cellular,mar,mon,4,999,0,nonexistent,-1.8,92.843,-50,1.629,5099.1,yes
28,student,single,high.school,unknown,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
48,management,married,university.degree,unknown,yes,no,cellular,aug,fri,3,999,1,failure,-2.9,92.201,-31.4,0.825,5076.2,no
25,blue-collar,single,professional.course,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36,admin.,single,high.school,no,no,no,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
35,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
55,admin.,married,basic.9y,unknown,yes,no,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
30,blue-collar,married,basic.4y,no,no,no,telephone,jun,tue,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
49,blue-collar,married,basic.4y,no,no,no,telephone,jun,tue,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
26,self-employed,married,university.degree,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
29,technician,single,basic.9y,no,yes,no,telephone,jul,wed,1,6,1,success,-1.7,94.215,-40.3,0.84,4991.6,yes
38,entrepreneur,married,professional.course,no,yes,yes,cellular,jun,tue,2,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,no
41,technician,single,high.school,no,yes,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
48,blue-collar,married,basic.4y,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
28,technician,single,high.school,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
39,entrepreneur,single,university.degree,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
29,blue-collar,married,unknown,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
40,management,married,university.degree,no,yes,yes,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
47,admin.,married,university.degree,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
42,admin.,divorced,university.degree,no,no,yes,telephone,jul,thu,17,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
74,retired,married,high.school,no,no,no,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
43,management,married,professional.course,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
26,unemployed,married,basic.4y,no,no,no,telephone,may,fri,1,999,0,nonexistent,-1.8,93.876,-40,0.699,5008.7,no
31,blue-collar,divorced,basic.9y,no,no,no,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
44,blue-collar,married,basic.4y,no,yes,yes,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
38,housemaid,married,university.degree,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
43,blue-collar,single,basic.9y,no,yes,no,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
46,admin.,married,high.school,unknown,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
56,management,married,university.degree,no,no,no,cellular,apr,tue,5,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
30,self-employed,single,university.degree,no,yes,no,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
54,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
36,admin.,married,high.school,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
33,admin.,married,university.degree,no,no,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
55,retired,married,basic.4y,no,yes,no,cellular,aug,fri,1,3,1,success,-2.9,92.201,-31.4,0.869,5076.2,yes
42,services,married,high.school,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
33,technician,single,university.degree,no,yes,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
52,self-employed,married,university.degree,unknown,no,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
38,entrepreneur,married,basic.6y,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
54,admin.,divorced,unknown,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
33,services,divorced,high.school,no,yes,no,cellular,may,tue,5,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
36,admin.,single,university.degree,no,yes,no,cellular,jul,thu,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
41,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
31,management,married,university.degree,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,no
29,services,single,high.school,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
42,technician,single,professional.course,no,yes,no,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
30,technician,single,university.degree,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
28,services,single,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
58,management,married,basic.9y,no,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
38,services,single,high.school,no,no,no,telephone,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no
83,housemaid,divorced,basic.4y,no,yes,no,cellular,jul,tue,2,3,1,success,-1.7,94.215,-40.3,0.797,4991.6,yes
46,blue-collar,married,basic.6y,unknown,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
34,blue-collar,married,basic.4y,no,no,no,telephone,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
34,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,tue,10,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
45,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
39,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
31,services,married,high.school,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
58,admin.,divorced,professional.course,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
34,technician,single,university.degree,no,yes,yes,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
45,unknown,married,unknown,unknown,yes,yes,telephone,jun,tue,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
53,technician,divorced,professional.course,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.286,5195.8,no
27,blue-collar,single,basic.4y,no,yes,no,telephone,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
37,housemaid,married,university.degree,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,93.876,-40,0.672,5008.7,no
32,blue-collar,married,basic.9y,no,no,yes,telephone,may,tue,6,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
42,technician,married,professional.course,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
23,student,single,high.school,no,yes,no,cellular,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
52,admin.,married,high.school,no,no,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,no
55,retired,married,professional.course,no,no,yes,telephone,jun,tue,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
48,housemaid,married,basic.4y,unknown,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
57,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
29,admin.,single,university.degree,no,no,yes,cellular,may,tue,2,3,1,success,-1.8,92.893,-46.2,1.266,5099.1,no
32,technician,married,professional.course,no,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
33,blue-collar,single,basic.6y,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
29,blue-collar,single,high.school,no,yes,yes,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
46,admin.,married,high.school,no,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
52,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
33,management,married,university.degree,no,no,no,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
29,entrepreneur,single,professional.course,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
35,services,divorced,professional.course,no,yes,yes,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
50,entrepreneur,married,professional.course,unknown,yes,no,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
55,entrepreneur,divorced,university.degree,no,yes,yes,telephone,may,mon,7,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
52,management,married,basic.4y,unknown,no,no,telephone,may,mon,35,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
37,blue-collar,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
44,admin.,married,university.degree,unknown,yes,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
46,admin.,single,high.school,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
44,admin.,married,university.degree,unknown,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
41,entrepreneur,single,high.school,no,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
56,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
57,technician,single,professional.course,unknown,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
23,blue-collar,single,basic.9y,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
32,student,single,university.degree,no,no,no,cellular,mar,fri,11,999,0,nonexistent,-1.8,92.843,-50,1.64,5099.1,no
45,housemaid,married,basic.4y,no,no,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
34,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
39,technician,married,professional.course,unknown,yes,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
37,blue-collar,married,basic.4y,unknown,unknown,unknown,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
26,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
30,admin.,single,university.degree,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
47,retired,single,basic.6y,unknown,yes,yes,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
28,technician,single,professional.course,no,unknown,unknown,cellular,apr,thu,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
30,self-employed,married,university.degree,no,yes,no,cellular,jun,mon,1,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,yes
58,management,married,basic.6y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30,admin.,single,university.degree,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
59,retired,married,basic.6y,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
48,blue-collar,married,high.school,unknown,no,no,telephone,may,thu,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
35,admin.,divorced,high.school,no,no,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,management,married,unknown,no,yes,no,cellular,may,fri,1,18,2,failure,-1.8,93.876,-40,0.695,5008.7,yes
29,technician,single,university.degree,no,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
41,technician,married,basic.9y,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
43,housemaid,divorced,professional.course,no,no,yes,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
49,admin.,divorced,high.school,no,yes,no,cellular,may,thu,3,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
38,technician,married,professional.course,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
48,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
33,unemployed,married,basic.9y,no,no,no,telephone,jun,fri,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
36,services,single,basic.9y,no,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
43,admin.,married,high.school,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
47,admin.,married,university.degree,unknown,no,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
48,blue-collar,married,basic.6y,unknown,yes,yes,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
50,housemaid,divorced,basic.4y,unknown,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
45,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,4,2,success,-2.9,92.201,-31.4,0.879,5076.2,no
44,admin.,married,university.degree,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
60,admin.,married,basic.9y,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
39,entrepreneur,divorced,university.degree,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
30,blue-collar,married,basic.4y,no,yes,no,telephone,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
29,blue-collar,married,high.school,no,yes,yes,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
58,retired,married,high.school,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
40,admin.,single,basic.9y,no,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
33,admin.,married,university.degree,no,yes,no,cellular,aug,thu,1,3,3,success,-1.7,94.027,-38.3,0.899,4991.6,yes
39,admin.,single,high.school,no,unknown,unknown,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
41,technician,single,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
51,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,7,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
41,technician,married,university.degree,no,yes,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
35,admin.,married,high.school,no,yes,no,cellular,may,thu,2,999,2,failure,-1.8,92.893,-46.2,1.27,5099.1,no
45,blue-collar,married,basic.9y,no,yes,no,cellular,nov,fri,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
56,management,married,university.degree,no,no,no,telephone,jun,wed,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
54,blue-collar,married,basic.4y,no,yes,yes,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
41,management,married,university.degree,no,yes,no,telephone,jun,thu,8,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
31,admin.,single,university.degree,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
46,housemaid,divorced,basic.4y,unknown,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
68,retired,married,university.degree,no,yes,no,cellular,jul,mon,2,999,1,failure,-1.7,94.215,-40.3,0.889,4991.6,yes
32,technician,single,high.school,no,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
32,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
23,admin.,single,high.school,no,no,no,cellular,jun,mon,1,999,1,failure,-2.9,92.963,-40.8,1.26,5076.2,no
33,services,married,high.school,unknown,yes,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
35,admin.,married,university.degree,no,yes,no,cellular,nov,mon,2,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
36,blue-collar,single,basic.9y,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
29,housemaid,married,university.degree,no,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
28,admin.,single,university.degree,no,no,no,cellular,mar,wed,2,999,0,nonexistent,-1.8,92.843,-50,1.548,5099.1,yes
53,self-employed,married,university.degree,no,yes,no,telephone,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
32,admin.,married,university.degree,no,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
59,technician,married,university.degree,unknown,no,yes,cellular,jul,thu,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
34,blue-collar,single,basic.9y,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
44,blue-collar,married,unknown,no,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
37,admin.,married,university.degree,unknown,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
28,technician,married,university.degree,no,yes,yes,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
39,admin.,single,high.school,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
27,services,single,high.school,no,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
