%
% Citation Request :
% 1. OZKAN I.A., KOKLU M. and SARACOGLU R. (2021). Classification of Pistachio Species Using Improved K-NN Classifier. Progress in Nutrition, Vol. 23, N. 2, pp. DOI:10.23751/pn.v23i2.9686.  (Open Access) 
% 
% 2. SINGH D, TASPINAR YS, KURSUN R, CINAR I, KOKLU M, OZKAN IA, LEE H-N., (2022). Classification and Analysis of Pistachio Species with Pre-Trained Deep Learning Models, Electronics, 11 (7), 981. https://doi.org/10.3390/electronics11070981. (Open Access)
% DATASET: https://www.muratkoklu.com/datasets/
% Article Download (PDF): https://www.mattioli1885journals.com/index.php/progressinnutrition/article/view/9686/9178
% https://www.mdpi.com/2079-9292/11/7/981/pdf


@RELATION Pistachio_16_Features_Dataset
@ATTRIBUTE AREA	INTEGER
@ATTRIBUTE PERIMETER	REAL
@ATTRIBUTE MAJOR_AXIS	REAL
@ATTRIBUTE MINOR_AXIS	REAL
@ATTRIBUTE ECCENTRICITY	REAL
@ATTRIBUTE EQDIASQ	REAL
@ATTRIBUTE SOLIDITY	REAL
@ATTRIBUTE CONVEX_AREA	INTEGER
@ATTRIBUTE EXTENT	REAL
@ATTRIBUTE ASPECT_RATIO	REAL
@ATTRIBUTE ROUNDNESS	REAL
@ATTRIBUTE COMPACTNESS	REAL
@ATTRIBUTE SHAPEFACTOR_1	REAL
@ATTRIBUTE SHAPEFACTOR_2	REAL
@ATTRIBUTE SHAPEFACTOR_3	REAL
@ATTRIBUTE SHAPEFACTOR_4	REAL
@ATTRIBUTE Class	{Kirmizi_Pistachio, Siit_Pistachio}

@DATA
104873,1365.251,457.0427,297.8931,0.7584,365.4154,0.9683,108311,0.7791,1.5343,0.707,0.7995,0.0044,0.0028,0.6392,0.9807,Siit_Pistachio
97758,1320.056,473.643,269.8113,0.8219,352.8022,0.9513,102764,0.77,1.7555,0.705,0.7449,0.0048,0.0028,0.5548,0.974,Siit_Pistachio
83813,1173.4919,462.5431,232.0483,0.8651,326.6711,0.9834,85232,0.794,1.9933,0.7648,0.7063,0.0055,0.0028,0.4988,0.9942,Siit_Pistachio
91072,1199.776,472.5024,246.7967,0.8528,340.5238,0.9902,91975,0.7607,1.9145,0.795,0.7207,0.0052,0.0027,0.5194,0.9944,Siit_Pistachio
70860,1053.098,394.8376,236.2991,0.8011,300.3694,0.9636,73537,0.6961,1.6709,0.8029,0.7607,0.0056,0.0033,0.5787,0.967,Siit_Pistachio
90443,1163.6479,436.221,266.728,0.7913,339.3459,0.987,91632,0.7188,1.6355,0.8393,0.7779,0.0048,0.0029,0.6052,0.9897,Siit_Pistachio
97000,1892.373,448.4931,283.8496,0.7742,351.4317,0.9532,101765,0.7507,1.58,0.3404,0.7836,0.0046,0.0029,0.614,0.9701,Siit_Pistachio
81381,1124.187,437.5656,242.5436,0.8323,321.8967,0.9686,84018,0.7676,1.8041,0.8092,0.7357,0.0054,0.003,0.5412,0.9763,Siit_Pistachio
100292,1265.077,457.1541,285.5709,0.7809,357.3454,0.9634,104098,0.7505,1.6008,0.7875,0.7817,0.0046,0.0028,0.611,0.9781,Siit_Pistachio
96762,1235.4449,450.2566,280.7701,0.7818,351.0003,0.9636,100422,0.7538,1.6036,0.7967,0.7796,0.0047,0.0029,0.6077,0.9745,Siit_Pistachio
84108,1157.053,444.9119,246.6595,0.8322,327.2455,0.9624,87396,0.7169,1.8037,0.7895,0.7355,0.0053,0.0029,0.541,0.9758,Siit_Pistachio
93313,1862.726,447.1666,278.4893,0.7824,344.688,0.9361,99678,0.7607,1.6057,0.338,0.7708,0.0048,0.003,0.5942,0.9541,Siit_Pistachio
84557,1138.902,416.459,261.965,0.7774,328.1178,0.9773,86517,0.6752,1.5898,0.8192,0.7879,0.0049,0.0031,0.6207,0.9868,Siit_Pistachio
85183,1158.354,448.8401,242.4689,0.8415,329.3302,0.9884,86181,0.6929,1.8511,0.7978,0.7337,0.0053,0.0028,0.5384,0.9966,Siit_Pistachio
104539,1214.097,450.3368,297.3275,0.7511,364.8331,0.9932,105254,0.7563,1.5146,0.8912,0.8101,0.0043,0.0028,0.6563,0.9941,Siit_Pistachio
80593,1179.547,427.6217,241.0735,0.8259,320.3345,0.9814,82118,0.7448,1.7738,0.7279,0.7491,0.0053,0.003,0.5612,0.9954,Siit_Pistachio
79334,1913.1379,439.5609,267.3607,0.7937,317.8226,0.8656,91655,0.6803,1.6441,0.2724,0.723,0.0055,0.0034,0.5228,0.8595,Siit_Pistachio
85437,1160.38,459.0956,237.646,0.8556,329.8208,0.9915,86172,0.7449,1.9318,0.7974,0.7184,0.0054,0.0028,0.5161,0.9971,Siit_Pistachio
79694,1112.745,428.4856,238.0992,0.8314,318.5428,0.9841,80978,0.687,1.7996,0.8088,0.7434,0.0054,0.003,0.5527,0.9946,Siit_Pistachio
99458,1251.755,496.0956,255.824,0.8568,355.8565,0.9881,100655,0.7871,1.9392,0.7976,0.7173,0.005,0.0026,0.5145,0.9978,Siit_Pistachio
72760,1370.8879,426.0195,226.5448,0.8469,304.3697,0.9331,77973,0.7284,1.8805,0.4865,0.7145,0.0059,0.0031,0.5104,0.9599,Siit_Pistachio
78545,1126.502,434.0179,232.0986,0.845,316.2382,0.9841,79817,0.7558,1.87,0.7778,0.7286,0.0055,0.003,0.5309,0.9928,Siit_Pistachio
78909,1221.2841,410.9996,245.8492,0.8014,316.9701,0.9758,80865,0.7584,1.6718,0.6648,0.7712,0.0052,0.0031,0.5948,0.9943,Siit_Pistachio
85339,1171.864,464.4794,238.4701,0.8581,329.6316,0.9626,88654,0.7632,1.9477,0.7809,0.7097,0.0054,0.0028,0.5036,0.981,Siit_Pistachio
93649,1274.8199,461.1611,260.8926,0.8246,345.308,0.9849,95085,0.7754,1.7676,0.7241,0.7488,0.0049,0.0028,0.5607,0.9911,Siit_Pistachio
92352,1214.375,460.5276,263.2701,0.8205,342.9085,0.9709,95122,0.7441,1.7493,0.787,0.7446,0.005,0.0029,0.5544,0.9698,Siit_Pistachio
90243,1177.624,463.1542,248.8421,0.8434,338.9704,0.9911,91050,0.7525,1.8612,0.8177,0.7319,0.0051,0.0028,0.5356,0.997,Siit_Pistachio
77867,1164.859,440.2547,227.3307,0.8564,314.8704,0.9729,80038,0.7548,1.9366,0.7211,0.7152,0.0057,0.0029,0.5115,0.9906,Siit_Pistachio
82986,1621.6021,427.6557,252.697,0.8068,325.0555,0.9649,86005,0.7828,1.6924,0.3966,0.7601,0.0052,0.003,0.5777,0.9777,Siit_Pistachio
91355,1671.0341,445.8169,272.9956,0.7906,341.0525,0.9265,98606,0.6968,1.6331,0.4111,0.765,0.0049,0.003,0.5852,0.9557,Siit_Pistachio
82032,1905.9871,433.9023,267.1387,0.788,323.1817,0.8903,92136,0.6984,1.6243,0.2838,0.7448,0.0053,0.0033,0.5548,0.9011,Siit_Pistachio
91634,1201.6689,450.2353,262.7619,0.812,341.5729,0.9663,94825,0.7701,1.7135,0.7974,0.7587,0.0049,0.0029,0.5756,0.9862,Siit_Pistachio
75086,1279.359,390.0158,248.5963,0.7705,309.1965,0.958,78380,0.749,1.5689,0.5765,0.7928,0.0052,0.0033,0.6285,0.986,Siit_Pistachio
69286,1065.277,388.9586,228.6601,0.8089,297.0146,0.9773,70896,0.752,1.701,0.7672,0.7636,0.0056,0.0033,0.5831,0.9919,Siit_Pistachio
89813,1238.303,487.3958,242.0915,0.8679,338.1619,0.9508,94463,0.6079,2.0133,0.736,0.6938,0.0054,0.0027,0.4814,0.9691,Siit_Pistachio
98034,1232.976,468.2062,270.4359,0.8163,353.2998,0.9872,99310,0.6703,1.7313,0.8104,0.7546,0.0048,0.0028,0.5694,0.9858,Siit_Pistachio
73273,1126.7159,418.944,229.5669,0.8365,305.4408,0.9474,77341,0.6093,1.8249,0.7253,0.7291,0.0057,0.0031,0.5315,0.97,Siit_Pistachio
70054,1250.3879,410.2752,224.9659,0.8363,298.6562,0.9545,73395,0.6981,1.8237,0.5631,0.7279,0.0059,0.0032,0.5299,0.9664,Siit_Pistachio
82590,1131.11,440.8425,239.5633,0.8395,324.279,0.9887,83536,0.7517,1.8402,0.8112,0.7356,0.0053,0.0029,0.5411,0.9957,Siit_Pistachio
80639,1172.425,453.518,227.1792,0.8655,320.4259,0.9826,82066,0.779,1.9963,0.7372,0.7065,0.0056,0.0028,0.4992,0.9965,Siit_Pistachio
96684,1203.632,445.1109,278.3125,0.7804,350.8588,0.99,97662,0.7597,1.5993,0.8386,0.7883,0.0046,0.0029,0.6213,0.9937,Siit_Pistachio
86261,1156.8521,456.5374,241.3351,0.8489,331.4075,0.9878,87326,0.6689,1.8917,0.81,0.7259,0.0053,0.0028,0.527,0.9968,Siit_Pistachio
74046,2075.061,444.4387,233.9852,0.8502,307.0477,0.905,81822,0.6838,1.8994,0.2161,0.6909,0.006,0.0032,0.4773,0.9066,Siit_Pistachio
83119,1149.202,431.7512,247.0322,0.8201,325.3159,0.9883,84104,0.7999,1.7478,0.7909,0.7535,0.0052,0.003,0.5677,0.9923,Siit_Pistachio
79819,1121.177,437.5955,233.0611,0.8464,318.7926,0.9875,80831,0.7625,1.8776,0.7979,0.7285,0.0055,0.0029,0.5307,0.9965,Siit_Pistachio
82501,2082.8579,432.5828,275.1338,0.7717,324.1042,0.8844,93281,0.7189,1.5723,0.239,0.7492,0.0052,0.0033,0.5613,0.8826,Siit_Pistachio
91916,1182.179,459.8686,255.6024,0.8313,342.0981,0.9914,92716,0.756,1.7992,0.8265,0.7439,0.005,0.0028,0.5534,0.9956,Siit_Pistachio
91489,1264.996,475.988,257.7403,0.8407,341.3025,0.9329,98066,0.6515,1.8468,0.7185,0.717,0.0052,0.0028,0.5141,0.9495,Siit_Pistachio
89041,1184.719,451.7073,252.602,0.829,336.7054,0.9894,89995,0.6577,1.7882,0.7972,0.7454,0.0051,0.0028,0.5556,0.9936,Siit_Pistachio
94042,1230.337,480.7139,251.7137,0.8519,346.0318,0.9897,95020,0.7184,1.9098,0.7807,0.7198,0.0051,0.0027,0.5182,0.9896,Siit_Pistachio
97183,1281.303,524.7544,236.7216,0.8925,351.763,0.9895,98216,0.7203,2.2168,0.7439,0.6703,0.0054,0.0024,0.4494,0.9961,Siit_Pistachio
94215,1223.048,472.538,254.893,0.842,346.3499,0.988,95358,0.7568,1.8539,0.7915,0.733,0.005,0.0027,0.5372,0.9959,Siit_Pistachio
88374,1239.4091,456.4628,261.3537,0.8199,335.4419,0.9243,95615,0.7425,1.7465,0.7229,0.7349,0.0052,0.003,0.54,0.9432,Siit_Pistachio
108542,1993.318,472.5164,309.7741,0.7551,371.7526,0.9184,118185,0.7395,1.5254,0.3433,0.7868,0.0044,0.0029,0.619,0.9442,Siit_Pistachio
83513,1149.574,446.9488,238.4953,0.8457,326.086,0.9877,84553,0.7765,1.874,0.7941,0.7296,0.0054,0.0029,0.5323,0.9975,Siit_Pistachio
95259,1219.304,483.5243,252.1082,0.8533,348.2636,0.9902,96197,0.7668,1.9179,0.8052,0.7203,0.0051,0.0026,0.5188,0.995,Siit_Pistachio
93007,1225.922,497.0769,240.5184,0.8751,344.1223,0.9896,93980,0.7302,2.0667,0.7777,0.6923,0.0053,0.0026,0.4793,0.9905,Siit_Pistachio
92427,1582.7061,413.4279,294.1143,0.7028,343.0477,0.9363,98713,0.7658,1.4057,0.4637,0.8298,0.0045,0.0032,0.6885,0.9678,Siit_Pistachio
87309,1159.882,449.1662,248.0552,0.8337,333.4146,0.9908,88123,0.7438,1.8108,0.8155,0.7423,0.0051,0.0028,0.551,0.9977,Siit_Pistachio
94543,1501.981,482.8118,255.8039,0.8481,346.9523,0.9451,100040,0.7563,1.8874,0.5266,0.7186,0.0051,0.0027,0.5164,0.9747,Siit_Pistachio
96262,1499.746,497.751,248.0822,0.8669,350.0923,0.9752,98714,0.7024,2.0064,0.5378,0.7033,0.0052,0.0026,0.4947,0.9926,Siit_Pistachio
95043,1601.894,492.0768,251.5025,0.8595,347.8685,0.9537,99658,0.7426,1.9565,0.4654,0.7069,0.0052,0.0026,0.4998,0.9778,Siit_Pistachio
70488,1923.517,432.3426,276.3333,0.7691,299.5799,0.7931,88871,0.6382,1.5646,0.2394,0.6929,0.0061,0.0039,0.4801,0.7512,Siit_Pistachio
60862,1817.616,412.3453,245.1447,0.8041,278.3737,0.8077,75355,0.6184,1.682,0.2315,0.6751,0.0068,0.004,0.4558,0.7666,Siit_Pistachio
95873,2049.396,461.9308,276.611,0.8009,349.3842,0.9281,103303,0.7433,1.67,0.2868,0.7564,0.0048,0.0029,0.5721,0.9553,Siit_Pistachio
84952,1240.865,432.8513,252.7727,0.8118,328.8833,0.9611,88390,0.7302,1.7124,0.6933,0.7598,0.0051,0.003,0.5773,0.9886,Siit_Pistachio
85899,2207.2051,455.5131,268.3585,0.808,330.7114,0.8911,96397,0.717,1.6974,0.2216,0.726,0.0053,0.0031,0.5271,0.8947,Siit_Pistachio
87261,1869.391,422.0787,274.8778,0.7589,333.3229,0.9282,94010,0.7485,1.5355,0.3138,0.7897,0.0048,0.0032,0.6237,0.9576,Siit_Pistachio
80620,1115.3409,426.3322,241.1406,0.8247,320.3882,0.9845,81893,0.7613,1.768,0.8144,0.7515,0.0053,0.003,0.5648,0.9985,Siit_Pistachio
75725,1163.835,391.0428,253.5031,0.7614,310.5094,0.9562,79194,0.7097,1.5426,0.7025,0.7941,0.0052,0.0033,0.6305,0.9726,Siit_Pistachio
76086,2711.936,441.8464,251.9108,0.8216,311.2486,0.8754,86918,0.6389,1.754,0.13,0.7044,0.0058,0.0033,0.4962,0.8704,Siit_Pistachio
97275,1221.182,462.5569,271.5177,0.8096,351.9295,0.9746,99808,0.7477,1.7036,0.8197,0.7608,0.0048,0.0028,0.5789,0.9862,Siit_Pistachio
92155,1216.516,486.475,244.4703,0.8646,342.5425,0.9777,94256,0.7584,1.9899,0.7825,0.7041,0.0053,0.0027,0.4958,0.9866,Siit_Pistachio
86946,1374.001,441.3451,261.3407,0.8058,332.7207,0.9361,92886,0.755,1.6888,0.5787,0.7539,0.0051,0.003,0.5683,0.9598,Siit_Pistachio
83705,1990.47,445.6266,283.9647,0.7707,326.4606,0.8636,96926,0.6706,1.5693,0.2655,0.7326,0.0053,0.0034,0.5367,0.8422,Siit_Pistachio
74226,1057.11,396.0982,239.5507,0.7964,307.4207,0.9866,75234,0.7464,1.6535,0.8347,0.7761,0.0053,0.0032,0.6024,0.996,Siit_Pistachio
86598,1425.6281,464.782,240.1123,0.8562,332.0542,0.9585,90349,0.7624,1.9357,0.5354,0.7144,0.0054,0.0028,0.5104,0.988,Siit_Pistachio
60622,1747.188,364.1029,228.1191,0.7794,277.8243,0.922,65747,0.7481,1.5961,0.2496,0.763,0.006,0.0038,0.5822,0.9293,Siit_Pistachio
86253,1186.932,467.8057,236.0913,0.8633,331.3921,0.9811,87917,0.7978,1.9815,0.7694,0.7084,0.0054,0.0027,0.5018,0.9943,Siit_Pistachio
75425,1135.5861,404.1902,238.8812,0.8067,309.8937,0.9818,76820,0.7418,1.692,0.735,0.7667,0.0054,0.0032,0.5878,0.9946,Siit_Pistachio
90855,1344.796,449.1478,275.0475,0.7906,340.1179,0.9207,98682,0.7479,1.633,0.6313,0.7573,0.0049,0.003,0.5734,0.9364,Siit_Pistachio
75687,1908.838,418.9379,262.782,0.7788,310.4315,0.8869,85336,0.6799,1.5942,0.261,0.741,0.0055,0.0035,0.5491,0.8754,Siit_Pistachio
92103,1307.934,424.0676,283.9844,0.7427,342.4459,0.9566,96286,0.7243,1.4933,0.6766,0.8075,0.0046,0.0031,0.6521,0.9738,Siit_Pistachio
71263,1041.942,405.6606,225.3576,0.8315,301.2223,0.9896,72011,0.7685,1.8001,0.8249,0.7425,0.0057,0.0032,0.5514,0.9925,Siit_Pistachio
95261,1418.5811,431.1771,288.6929,0.7428,348.2672,0.9591,99324,0.7912,1.4935,0.5949,0.8077,0.0045,0.003,0.6524,0.9744,Siit_Pistachio
74382,1105.4709,408.4984,234.6056,0.8186,307.7436,0.9853,75495,0.7684,1.7412,0.7649,0.7534,0.0055,0.0032,0.5675,0.9882,Siit_Pistachio
96892,2488.417,477.515,275.2052,0.8172,351.236,0.9269,104533,0.7476,1.7351,0.1966,0.7355,0.0049,0.0028,0.541,0.9388,Siit_Pistachio
73027,1128.66,437.458,235.198,0.8432,304.9276,0.9009,81059,0.7306,1.86,0.7204,0.697,0.006,0.0032,0.4859,0.9037,Siit_Pistachio
79837,1110.6689,425.8595,240.3323,0.8255,318.8285,0.9804,81433,0.7504,1.772,0.8133,0.7487,0.0053,0.003,0.5605,0.9932,Siit_Pistachio
100510,1253.766,489.1862,263.0239,0.8432,357.7336,0.9885,101677,0.7772,1.8599,0.8035,0.7313,0.0049,0.0026,0.5348,0.9946,Siit_Pistachio
81048,1403.786,484.82,217.1142,0.8941,321.2375,0.9582,84587,0.7261,2.233,0.5168,0.6626,0.006,0.0027,0.439,0.9804,Siit_Pistachio
83617,1148.6021,456.7517,233.5336,0.8594,326.2889,0.9904,84428,0.7775,1.9558,0.7965,0.7144,0.0055,0.0028,0.5103,0.9981,Siit_Pistachio
93226,1181.512,465.8731,258.1971,0.8324,344.5273,0.9829,94845,0.7436,1.8043,0.8392,0.7395,0.005,0.0028,0.5469,0.9868,Siit_Pistachio
91087,1909.657,436.7993,281.7704,0.7641,340.5518,0.9235,98631,0.7115,1.5502,0.3139,0.7797,0.0048,0.0031,0.6079,0.9423,Siit_Pistachio
79292,2195.6221,402.5984,331.3435,0.568,317.7384,0.775,102309,0.6201,1.215,0.2067,0.7892,0.0051,0.0042,0.6229,0.7568,Siit_Pistachio
84947,1143.785,456.2292,238.6995,0.8522,328.8737,0.9909,85725,0.7389,1.9113,0.816,0.7209,0.0054,0.0028,0.5196,0.9932,Siit_Pistachio
72785,1035.501,375.7337,249.6804,0.7473,304.422,0.9902,73503,0.7472,1.5049,0.853,0.8102,0.0052,0.0034,0.6564,0.9878,Siit_Pistachio
89793,1907.866,466.1191,270.23,0.8148,338.1242,0.887,101230,0.7069,1.7249,0.31,0.7254,0.0052,0.003,0.5262,0.9077,Siit_Pistachio
86038,1167.261,451.067,244.4383,0.8404,330.9788,0.9859,87269,0.7689,1.8453,0.7935,0.7338,0.0052,0.0028,0.5384,0.9936,Siit_Pistachio
96253,1795.7531,449.7296,283.0829,0.777,350.0759,0.9558,100707,0.7361,1.5887,0.3751,0.7784,0.0047,0.0029,0.6059,0.9626,Siit_Pistachio
93754,1206.1429,432.2519,280.2038,0.7614,345.5015,0.9678,96877,0.7939,1.5426,0.8098,0.7993,0.0046,0.003,0.6389,0.9856,Siit_Pistachio
81534,1857.905,456.7036,248.6413,0.8388,322.1992,0.9186,88760,0.7217,1.8368,0.2968,0.7055,0.0056,0.003,0.4977,0.9142,Siit_Pistachio
89939,1718.756,463.5656,252.9566,0.838,338.399,0.9579,93892,0.7148,1.8326,0.3826,0.73,0.0052,0.0028,0.5329,0.9766,Siit_Pistachio
81602,1103.3149,427.3608,244.3418,0.8204,322.3335,0.9828,83031,0.7828,1.749,0.8424,0.7542,0.0052,0.003,0.5689,0.995,Siit_Pistachio
76908,1127.851,429.119,229.2182,0.8454,312.9254,0.9812,78382,0.7884,1.8721,0.7598,0.7292,0.0056,0.003,0.5318,0.9955,Siit_Pistachio
84008,1320.6689,443.6006,244.3152,0.8347,327.0509,0.9639,87157,0.6253,1.8157,0.6053,0.7373,0.0053,0.0029,0.5436,0.9869,Siit_Pistachio
93997,1270.949,478.1035,254.852,0.8461,345.949,0.967,97202,0.7732,1.876,0.7313,0.7236,0.0051,0.0027,0.5236,0.9822,Siit_Pistachio
80230,1086.287,419.6174,245.0709,0.8117,319.6123,0.9925,80838,0.7833,1.7122,0.8544,0.7617,0.0052,0.0031,0.5801,0.9933,Siit_Pistachio
83537,1198.3879,441.7863,243.1447,0.8349,326.1328,0.986,84719,0.7631,1.817,0.731,0.7382,0.0053,0.0029,0.545,0.9902,Siit_Pistachio
90386,1191.738,484.7329,237.905,0.8713,339.2389,0.9914,91173,0.7863,2.0375,0.7997,0.6998,0.0054,0.0026,0.4898,0.9979,Siit_Pistachio
81776,1271.816,450.8592,233.2148,0.8558,322.677,0.966,84650,0.7701,1.9332,0.6353,0.7157,0.0055,0.0029,0.5122,0.9902,Siit_Pistachio
67754,1375.658,377.8803,236.3956,0.7802,293.7126,0.9454,71667,0.6992,1.5985,0.4499,0.7773,0.0056,0.0035,0.6041,0.9657,Siit_Pistachio
59867,1999.6479,418.0183,236.0217,0.8254,276.0888,0.8029,74562,0.5567,1.7711,0.1881,0.6605,0.007,0.0039,0.4362,0.7726,Siit_Pistachio
76757,1159.979,444.7222,230.4775,0.8552,312.618,0.9463,81116,0.7255,1.9296,0.7168,0.703,0.0058,0.003,0.4941,0.9535,Siit_Pistachio
74128,1112.328,448.9472,211.3735,0.8822,307.2177,0.9868,75122,0.7293,2.124,0.7529,0.6843,0.0061,0.0029,0.4683,0.9946,Siit_Pistachio
71971,1607.949,441.0842,213.7895,0.8747,302.7149,0.9473,75975,0.6083,2.0632,0.3498,0.6863,0.0061,0.003,0.471,0.9718,Siit_Pistachio
79751,1225.2321,435.9229,252.2505,0.8156,318.6568,0.9121,87436,0.6713,1.7281,0.6676,0.731,0.0055,0.0032,0.5344,0.9234,Siit_Pistachio
91056,1241.136,477.7843,249.736,0.8525,340.4939,0.9574,95108,0.7272,1.9132,0.7428,0.7127,0.0052,0.0027,0.5079,0.9716,Siit_Pistachio
87709,1172.09,439.1413,255.1873,0.8138,334.1775,0.9854,89011,0.7171,1.7209,0.8023,0.761,0.005,0.0029,0.5791,0.9965,Siit_Pistachio
83470,1263.499,418.3139,255.6985,0.7914,326.002,0.9709,85972,0.6916,1.636,0.657,0.7793,0.005,0.0031,0.6073,0.9936,Siit_Pistachio
88116,1179.7469,439.8383,268.1531,0.7927,334.9519,0.9417,93568,0.7442,1.6403,0.7956,0.7615,0.005,0.003,0.5799,0.9512,Siit_Pistachio
86071,1578.188,422.9108,281.6405,0.746,331.0423,0.9084,94753,0.6668,1.5016,0.4343,0.7828,0.0049,0.0033,0.6127,0.9201,Siit_Pistachio
108454,1448.682,475.7724,299.9198,0.7763,371.6018,0.9448,114786,0.7542,1.5863,0.6494,0.781,0.0044,0.0028,0.61,0.9677,Siit_Pistachio
88406,1210.5,458.905,247.4065,0.8422,335.5026,0.9797,90236,0.6973,1.8549,0.7582,0.7311,0.0052,0.0028,0.5345,0.9914,Siit_Pistachio
90073,1615.781,448.421,259.7393,0.8152,338.651,0.9593,93898,0.752,1.7264,0.4336,0.7552,0.005,0.0029,0.5703,0.9846,Siit_Pistachio
100207,2110.77,476.0792,274.6955,0.8167,357.1939,0.9494,105543,0.6499,1.7331,0.2826,0.7503,0.0048,0.0027,0.5629,0.9756,Siit_Pistachio
83959,2402.958,439.9582,336.0493,0.6454,326.9555,0.7588,110641,0.6183,1.3092,0.1827,0.7432,0.0052,0.004,0.5523,0.723,Siit_Pistachio
87827,1204.839,451.4225,257.9102,0.8207,334.4022,0.9469,92754,0.7119,1.7503,0.7603,0.7408,0.0051,0.0029,0.5487,0.9605,Siit_Pistachio
93216,1195.726,460.1476,264.2506,0.8187,344.5088,0.9568,97428,0.6619,1.7413,0.8193,0.7487,0.0049,0.0028,0.5605,0.9761,Siit_Pistachio
89898,1298.174,480.6652,240.0361,0.8664,338.3219,0.9844,91325,0.7536,2.0025,0.6703,0.7039,0.0053,0.0027,0.4954,0.9921,Siit_Pistachio
83498,1173.1219,424.6553,254.0485,0.8013,326.0567,0.9844,84818,0.7388,1.6716,0.7624,0.7678,0.0051,0.003,0.5895,0.9854,Siit_Pistachio
92387,1314.3979,451.6785,262.5319,0.8137,342.9734,0.9852,93773,0.7236,1.7205,0.672,0.7593,0.0049,0.0028,0.5766,0.992,Siit_Pistachio
108893,1272.22,507.7381,274.222,0.8416,372.3531,0.9939,109563,0.7691,1.8516,0.8454,0.7334,0.0047,0.0025,0.5378,0.9958,Siit_Pistachio
99223,1424.808,498.2102,254.617,0.8595,355.4359,0.9823,101014,0.7831,1.9567,0.6142,0.7134,0.005,0.0026,0.509,0.9959,Siit_Pistachio
93406,1960.292,524.6296,234.7538,0.8943,344.8597,0.9514,98178,0.6805,2.2348,0.3055,0.6573,0.0056,0.0025,0.4321,0.9656,Siit_Pistachio
85044,1188.283,451.6523,241.014,0.8457,329.0614,0.9853,86317,0.7711,1.874,0.7569,0.7286,0.0053,0.0028,0.5308,0.9947,Siit_Pistachio
101655,2118.188,469.7025,289.0186,0.7883,359.7654,0.9354,108681,0.709,1.6252,0.2847,0.7659,0.0046,0.0028,0.5867,0.9534,Siit_Pistachio
110022,1245.824,469.0677,300.7826,0.7673,374.2784,0.9888,111268,0.7562,1.5595,0.8908,0.7979,0.0043,0.0027,0.6367,0.9929,Siit_Pistachio
99464,1233.349,462.5748,274.6872,0.8046,355.8672,0.9895,100522,0.7457,1.684,0.8217,0.7693,0.0047,0.0028,0.5919,0.9967,Siit_Pistachio
102034,1313.709,480.7139,270.9409,0.826,360.4355,0.9876,103313,0.7722,1.7742,0.7429,0.7498,0.0047,0.0027,0.5622,0.9975,Siit_Pistachio
87291,1209.14,465.0345,239.9712,0.8566,333.3802,0.9914,88046,0.6441,1.9379,0.7503,0.7169,0.0053,0.0027,0.5139,0.9959,Siit_Pistachio
103127,1265.026,496.1133,265.3459,0.8449,362.3608,0.9924,103920,0.7598,1.8697,0.8098,0.7304,0.0048,0.0026,0.5335,0.9974,Siit_Pistachio
83767,2379.666,419.9756,295.9873,0.7094,326.5815,0.8418,99506,0.6595,1.4189,0.1859,0.7776,0.005,0.0035,0.6047,0.858,Siit_Pistachio
79090,1272.936,454.7788,223.6734,0.8707,317.3334,0.9715,81414,0.7658,2.0332,0.6134,0.6978,0.0058,0.0028,0.4869,0.99,Siit_Pistachio
96967,1739.2629,479.9613,259.7343,0.8409,351.3719,0.9652,100458,0.7448,1.8479,0.4028,0.7321,0.0049,0.0027,0.5359,0.9904,Siit_Pistachio
77198,2368.8301,447.1309,256.2165,0.8195,313.5148,0.8671,89026,0.6566,1.7451,0.1729,0.7012,0.0058,0.0033,0.4916,0.858,Siit_Pistachio
98067,1259.979,498.4702,252.2168,0.8625,353.3593,0.9911,98950,0.7411,1.9764,0.7763,0.7089,0.0051,0.0026,0.5025,0.9932,Siit_Pistachio
93715,1297.0,495.952,242.0692,0.8728,345.4297,0.9788,95748,0.8001,2.0488,0.7001,0.6965,0.0053,0.0026,0.4851,0.9939,Siit_Pistachio
92538,1242.394,445.8228,265.0469,0.8041,343.2536,0.9849,93960,0.7721,1.6821,0.7534,0.7699,0.0048,0.0029,0.5928,0.9971,Siit_Pistachio
94583,1585.259,447.4547,275.8712,0.7873,347.0257,0.9418,100428,0.6892,1.622,0.473,0.7756,0.0047,0.0029,0.6015,0.9756,Siit_Pistachio
76855,1513.907,460.85,223.7776,0.8742,312.8176,0.9215,83402,0.6759,2.0594,0.4214,0.6788,0.006,0.0029,0.4607,0.9489,Siit_Pistachio
86526,1354.329,451.688,254.2858,0.8265,331.9161,0.9306,92977,0.7176,1.7763,0.5928,0.7348,0.0052,0.0029,0.54,0.9592,Siit_Pistachio
88733,1216.755,476.6972,238.0293,0.8664,336.1226,0.9842,90155,0.6929,2.0027,0.7532,0.7051,0.0054,0.0027,0.4972,0.9957,Siit_Pistachio
101005,1382.8,476.3697,279.0725,0.8104,358.6134,0.9478,106565,0.7732,1.707,0.6638,0.7528,0.0047,0.0028,0.5667,0.9674,Siit_Pistachio
79336,2520.8379,418.6079,266.8803,0.7704,317.8266,0.8709,91101,0.6789,1.5685,0.1569,0.7592,0.0053,0.0034,0.5765,0.9042,Siit_Pistachio
