% Citation Request :
% 1. OZKAN IA., KOKLU M. and SARACOGLU R. (2021). Classification of Pistachio Species Using Improved K-NN Classifier. Progress in Nutrition, Vol. 23, N. 2, pp. DOI:10.23751/pn.v23i2.9686.  (Open Access) 

% 2. SINGH D, TASPINAR YS, KURSUN R, CINAR I, KOKLU M, OZKAN IA, LEE H-N., (2022). Classification and Analysis of Pistachio Species with Pre-Trained Deep Learning Models, Electronics, 11 (7), 981. https://doi.org/10.3390/electronics11070981. (Open Access) 
% 
% DATASET: https://www.muratkoklu.com/datasets/
% Article Download (PDF): https://www.mattioli1885journals.com/index.php/progressinnutrition/article/view/9686/9178
% https://doi.org/10.3390/electronics11070981. 
% DATASET: https://www.muratkoklu.com/datasets/

@RELATION Pistachio_28_Features_Dataset
@ATTRIBUTE Area	INTEGER
@ATTRIBUTE Perimeter	REAL
@ATTRIBUTE Major_Axis	REAL
@ATTRIBUTE Minor_Axis	REAL
@ATTRIBUTE Eccentricity	REAL
@ATTRIBUTE Eqdiasq	REAL
@ATTRIBUTE Solidity	REAL
@ATTRIBUTE Convex_Area	INTEGER
@ATTRIBUTE Extent	REAL
@ATTRIBUTE Aspect_Ratio	REAL
@ATTRIBUTE Roundness	REAL
@ATTRIBUTE Compactness	REAL
@ATTRIBUTE Shapefactor_1	REAL
@ATTRIBUTE Shapefactor_2	REAL
@ATTRIBUTE Shapefactor_3	REAL
@ATTRIBUTE Shapefactor_4	REAL
@ATTRIBUTE Mean_RR	REAL
@ATTRIBUTE Mean_RG	REAL
@ATTRIBUTE Mean_RB	REAL
@ATTRIBUTE StdDev_RR	REAL
@ATTRIBUTE StdDev_RG	REAL
@ATTRIBUTE StdDev_RB	REAL
@ATTRIBUTE Skew_RR	REAL
@ATTRIBUTE Skew_RG	REAL
@ATTRIBUTE Skew_RB	REAL
@ATTRIBUTE Kurtosis_RR	REAL
@ATTRIBUTE Kurtosis_RG	REAL
@ATTRIBUTE Kurtosis_RB	REAL
@ATTRIBUTE Class	{Kirmizi_Pistachio, Siirt_Pistachio}

@DATA
98341,1265.421,464.7354,273.4007,0.8086,353.8526,0.9775,100607,0.669,1.6998,0.7717,0.7614,0.0047,0.0028,0.5797,0.9855,235.9772,218.9695,184.5238,23.1959,24.953,27.662,-1.2418,-1.0581,-0.8091,3.6072,3.2878,2.7233,Siirt_Pistachio
88736,1610.58,418.9265,301.7402,0.6937,336.1282,0.8698,102017,0.6678,1.3884,0.4299,0.8024,0.0047,0.0034,0.6438,0.8938,224.6388,207.6089,189.7018,21.024,22.0532,20.8612,-0.7089,-0.7959,-0.6252,2.8475,2.9974,2.7117,Siirt_Pistachio
87842,1222.0291,492.0094,228.2559,0.8859,334.4307,0.9886,88857,0.8204,2.1555,0.7392,0.6797,0.0056,0.0026,0.462,0.9959,218.9256,216.5407,200.2632,20.8752,22.4961,24.7148,-1.0919,-1.0103,-0.7702,3.5087,3.253,3.1828,Siirt_Pistachio
80819,1202.189,410.4298,259.6889,0.7744,320.7833,0.9522,84878,0.7508,1.5805,0.7027,0.7816,0.0051,0.0032,0.6109,0.9655,221.4281,206.5114,186.8704,25.5461,28.7506,32.317,-0.3875,-0.2067,-0.2724,2.083,2.0033,2.0562,Siirt_Pistachio
98975,1931.709,428.8033,317.9884,0.6709,354.9914,0.8973,110303,0.6985,1.3485,0.3333,0.8279,0.0043,0.0032,0.6854,0.9242,221.4267,203.3916,183.9951,24.3035,27.8245,20.991,-0.5252,-0.5785,-0.6167,2.1907,2.1327,3.1269,Siirt_Pistachio
80232,1129.9969,441.5363,232.287,0.8504,319.6163,0.9897,81071,0.6864,1.9008,0.7896,0.7239,0.0055,0.0029,0.524,0.996,232.769,226.5179,200.5074,23.5674,24.0832,22.5972,-1.2985,-1.0683,-0.9319,3.7512,3.2687,3.0977,Siirt_Pistachio
91091,1838.485,456.933,273.6105,0.8009,340.5593,0.9115,99940,0.7144,1.67,0.3387,0.7453,0.005,0.003,0.5555,0.9277,223.2759,216.3299,194.2415,27.3668,31.2949,28.0751,-0.5507,-0.4799,-0.0245,2.0964,2.1283,1.8536,Siirt_Pistachio
75027,1118.1121,372.8005,259.5359,0.7179,309.075,0.9603,78132,0.7534,1.4364,0.7541,0.8291,0.005,0.0035,0.6873,0.9873,230.5532,220.9181,206.6874,21.3958,22.3401,21.2168,-1.1249,-1.0612,-0.8313,3.7428,3.6493,3.0561,Siirt_Pistachio
77260,1116.042,440.7751,228.3477,0.8553,313.6407,0.964,80147,0.746,1.9303,0.7795,0.7116,0.0057,0.003,0.5063,0.9774,231.4813,221.845,185.5455,22.4796,25.4228,33.1816,-1.1769,-0.7845,-0.2274,3.7061,2.8964,2.4656,Siirt_Pistachio
103409,2052.6111,488.2375,280.9924,0.8178,362.8559,0.9369,110373,0.6557,1.7375,0.3084,0.7432,0.0047,0.0027,0.5523,0.9597,224.1725,216.8792,202.7085,20.0606,22.2749,20.6277,-1.4653,-1.3023,-0.7996,4.4008,3.8156,3.4957,Siirt_Pistachio
82704,1233.395,447.1949,236.4371,0.8488,324.5027,0.9775,84607,0.754,1.8914,0.6832,0.7256,0.0054,0.0029,0.5266,0.9959,235.5319,226.2983,198.5036,23.9901,26.2017,24.461,-1.3195,-1.0084,-0.81,3.7616,3.0543,2.6849,Siirt_Pistachio
91847,1211.124,471.7151,248.3617,0.8502,341.9696,0.9902,92753,0.7899,1.8993,0.7869,0.7249,0.0051,0.0027,0.5256,0.9982,232.9475,222.1944,204.8658,22.1264,22.3354,22.1456,-1.3574,-1.2855,-0.8081,4.2522,4.0722,3.3899,Siirt_Pistachio
83428,1178.501,442.9516,248.0434,0.8285,325.92,0.9563,87242,0.6571,1.7858,0.7549,0.7358,0.0053,0.003,0.5414,0.9668,229.2681,222.6953,207.7688,25.0868,30.2661,27.8796,-0.8276,-0.812,-0.2988,2.7314,2.7148,2.1321,Siirt_Pistachio
104171,1245.184,473.8913,280.4572,0.8061,364.1904,0.9914,105073,0.6894,1.6897,0.8443,0.7685,0.0045,0.0027,0.5906,0.998,224.0466,210.6585,187.1246,19.3232,19.1867,18.4208,-0.9011,-0.7394,-0.4332,3.8537,3.3624,2.7582,Siirt_Pistachio
89850,1191.615,448.5503,256.5814,0.8202,338.2315,0.985,91216,0.8045,1.7482,0.7952,0.7541,0.005,0.0029,0.5686,0.994,229.9547,220.6565,204.4428,25.3384,26.1743,23.0026,-1.0021,-0.7946,-0.5606,2.9598,2.7258,2.6366,Siirt_Pistachio
100391,1248.085,462.6749,284.7257,0.7882,357.5217,0.968,103710,0.7548,1.625,0.8099,0.7727,0.0046,0.0028,0.5971,0.9703,225.57,212.7818,187.7777,23.5499,24.2203,23.1674,-0.5125,-0.3991,-0.3802,2.4392,2.3272,2.2856,Siirt_Pistachio
90924,1173.1331,443.9109,264.1593,0.8037,340.247,0.9909,91755,0.7243,1.6805,0.8302,0.7665,0.0049,0.0029,0.5875,0.9872,231.7311,222.4251,199.7729,20.2907,21.4365,20.9444,-1.0689,-0.6966,-0.3796,4.0864,3.2679,2.5645,Siirt_Pistachio
94943,1192.608,458.863,264.1644,0.8177,347.6855,0.9917,95739,0.7571,1.737,0.8388,0.7577,0.0048,0.0028,0.5741,0.9973,221.5009,207.589,181.0418,17.7787,17.8156,20.6061,-0.8952,-0.5762,-0.0348,3.6435,3.0682,2.6645,Siirt_Pistachio
89993,1193.9139,464.835,247.4356,0.8466,338.5006,0.9851,91358,0.778,1.8786,0.7934,0.7282,0.0052,0.0027,0.5303,0.9962,225.2879,216.8271,207.0345,20.4908,22.0804,23.217,-1.1329,-0.9719,-0.6571,3.9406,3.398,2.8763,Siirt_Pistachio
76510,2009.799,424.8791,251.6225,0.8058,312.1147,0.8815,86792,0.6655,1.6886,0.238,0.7346,0.0056,0.0033,0.5396,0.9112,230.0574,219.1489,198.3965,23.8788,26.7389,20.6185,-1.0763,-1.1456,-0.748,3.1942,3.3077,2.8122,Siirt_Pistachio
84681,2102.363,456.5261,285.0327,0.7811,328.3583,0.8692,97421,0.6568,1.6017,0.2408,0.7193,0.0054,0.0034,0.5173,0.8286,217.2131,207.5045,193.3747,22.777,26.6279,22.1772,-0.7104,-0.687,-0.4087,2.4669,2.4375,2.3205,Siirt_Pistachio
83625,1757.9919,436.9688,264.3917,0.7962,326.3045,0.9146,91435,0.7292,1.6527,0.34,0.7467,0.0052,0.0032,0.5576,0.9216,211.6815,189.7166,171.752,19.6315,24.2546,24.9924,-0.2079,-0.1902,-0.2625,2.3113,2.1637,2.0967,Siirt_Pistachio
94284,1259.272,471.0289,261.5996,0.8316,346.4767,0.9543,98795,0.7608,1.8006,0.7472,0.7356,0.005,0.0028,0.5411,0.9742,227.1656,214.6627,200.7139,22.1392,22.9031,21.2231,-0.9043,-0.8595,-0.7288,3.039,2.9501,3.2424,Siirt_Pistachio
92485,1231.2729,462.5623,262.0046,0.8241,343.1553,0.9592,96416,0.7486,1.7655,0.7666,0.7419,0.005,0.0028,0.5504,0.9716,227.2019,214.2585,188.2007,24.732,28.3413,28.3764,-0.6222,-0.3856,-0.1706,2.259,2.0638,2.0157,Siirt_Pistachio
83051,1167.599,461.668,241.3841,0.8524,325.1827,0.9283,89464,0.717,1.9126,0.7655,0.7044,0.0056,0.0029,0.4961,0.9489,233.1698,216.3079,192.2571,21.3493,21.2174,26.0586,-1.3112,-1.2208,-0.0169,3.9972,3.9162,3.4393,Siirt_Pistachio
90712,1308.853,472.0259,252.9245,0.8443,339.8501,0.9361,96903,0.6963,1.8663,0.6654,0.72,0.0052,0.0028,0.5184,0.9674,223.1782,206.8228,184.6449,20.2661,21.1573,21.5418,-0.8819,-0.7813,-0.432,3.1274,2.9344,2.6148,Siirt_Pistachio
86580,1503.323,428.6295,267.9256,0.7806,332.0197,0.926,93500,0.7275,1.5998,0.4814,0.7746,0.005,0.0031,0.6,0.9599,221.55,200.4883,171.9969,20.9357,20.4348,18.6209,-0.6625,-0.7576,-0.7869,2.7025,2.7751,3.0792,Siirt_Pistachio
98672,1295.42,473.7274,267.8746,0.8248,354.4476,0.9795,100741,0.763,1.7685,0.7389,0.7482,0.0048,0.0027,0.5598,0.99,213.3533,200.2778,179.0132,15.0267,15.931,18.824,-1.1907,-0.9977,-0.4659,4.4265,3.9262,3.4783,Siirt_Pistachio
82275,1330.2629,447.4186,246.3965,0.8347,323.66,0.9445,87113,0.7179,1.8158,0.5843,0.7234,0.0054,0.003,0.5233,0.9502,214.9286,205.0104,188.8191,20.6025,23.0534,21.0426,-0.8785,-0.6907,-0.28,2.8608,2.7088,2.0289,Siirt_Pistachio
68715,2110.0549,428.0875,266.1317,0.7833,295.7882,0.8118,84641,0.6147,1.6086,0.1939,0.691,0.0062,0.0039,0.4774,0.7679,220.0264,205.0775,176.7491,20.3933,23.8045,20.0894,-0.628,-0.6799,-0.3435,2.6391,2.8593,2.4857,Siirt_Pistachio
100231,1181.7791,435.9832,294.1512,0.7381,357.2367,0.9934,100892,0.7558,1.4822,0.9019,0.8194,0.0043,0.0029,0.6714,0.9951,228.4053,212.2107,184.0719,18.1938,17.1792,19.0447,-0.7869,-0.7488,-0.2833,3.842,3.6079,2.7415,Siirt_Pistachio
81758,1158.7371,423.247,252.54,0.8025,322.6415,0.986,82916,0.7065,1.676,0.7652,0.7623,0.0052,0.0031,0.5811,0.9739,224.5452,218.6143,188.9964,19.1219,21.5456,19.4308,-0.7371,-0.6417,-0.4818,3.1293,2.9312,3.0988,Siirt_Pistachio
72328,1046.27,404.1033,230.9122,0.8207,303.4648,0.9764,74076,0.7403,1.75,0.8303,0.751,0.0056,0.0032,0.5639,0.9869,220.6499,209.259,188.6641,22.8454,24.1436,21.5615,-0.6406,-0.5095,-0.2409,2.657,2.4846,2.3721,Siirt_Pistachio
77159,1294.058,426.054,232.4743,0.838,313.4356,0.9718,79402,0.7256,1.8327,0.579,0.7357,0.0055,0.003,0.5412,0.9919,216.9919,203.0789,187.8504,21.5498,21.9239,24.2944,-0.4608,-0.423,-0.451,2.4113,2.3805,2.5601,Siirt_Pistachio
77257,1141.3719,399.4825,247.6738,0.7846,313.6346,0.9825,78635,0.7521,1.6129,0.7452,0.7851,0.0052,0.0032,0.6164,0.9942,223.7512,209.0553,185.1088,21.4133,21.3293,21.5734,-0.9985,-0.9529,-0.6737,3.1359,3.0376,2.5466,Siirt_Pistachio
55000,1795.6851,336.944,259.6657,0.6373,264.6284,0.8075,68111,0.6003,1.2976,0.2143,0.7854,0.0061,0.0047,0.6168,0.8004,206.2987,197.0294,180.6246,19.6285,20.3756,17.1664,-0.533,-0.522,-0.2299,2.8944,2.8201,2.7962,Siirt_Pistachio
96351,1444.489,407.1067,312.8388,0.6399,350.2541,0.9345,103106,0.7522,1.3013,0.5803,0.8603,0.0042,0.0032,0.7402,0.9632,225.8768,221.127,213.091,25.1767,29.548,27.748,-0.7601,-0.6612,-0.5837,2.8423,2.5094,2.8664,Siirt_Pistachio
96371,1894.3409,433.1599,298.551,0.7245,350.2904,0.9201,104738,0.7485,1.4509,0.3375,0.8087,0.0045,0.0031,0.654,0.9488,220.7192,213.1696,203.5268,23.4462,29.9754,29.4762,-0.7821,-0.7421,-0.589,2.7275,2.3895,2.5185,Siirt_Pistachio
87841,1246.7321,447.6638,251.2952,0.8276,334.4288,0.9731,90273,0.7676,1.7814,0.7102,0.7471,0.0051,0.0029,0.5581,0.9942,207.9438,198.0323,185.9597,16.0501,17.2999,22.4457,-1.0727,-0.9103,-0.4344,3.912,3.5823,3.4302,Siirt_Pistachio
67752,1799.759,374.8286,254.0969,0.7352,293.7082,0.9114,74340,0.7186,1.4751,0.2628,0.7836,0.0055,0.0038,0.614,0.9057,216.2309,209.163,202.0485,22.1044,25.0991,24.5981,-0.7698,-0.689,-0.4697,2.9162,2.8387,2.5009,Siirt_Pistachio
91032,1171.52,420.4451,279.7567,0.7465,340.449,0.985,92415,0.7263,1.5029,0.8335,0.8097,0.0046,0.0031,0.6557,0.9854,214.0762,207.9216,194.9867,18.346,18.7908,19.3723,-0.7723,-0.7013,-0.3931,3.7732,3.5444,2.9935,Siirt_Pistachio
89600,1174.7889,426.1458,269.4873,0.7747,337.7607,0.9796,91468,0.7623,1.5813,0.8158,0.7926,0.0048,0.003,0.6282,0.9934,223.1136,213.1893,203.3073,19.6671,20.8243,19.0798,-1.4752,-1.4226,-0.7138,4.5936,4.4834,3.7987,Siirt_Pistachio
85284,2101.5281,459.6115,272.0428,0.806,329.5254,0.8448,100957,0.6354,1.6895,0.2427,0.717,0.0054,0.0032,0.514,0.8685,225.8481,221.8557,215.5551,24.6185,27.8453,28.0896,-0.916,-0.8262,-0.6026,3.0014,2.8268,2.3631,Siirt_Pistachio
76570,2283.5969,429.917,265.1375,0.7872,312.237,0.8695,88067,0.619,1.6215,0.1845,0.7263,0.0056,0.0035,0.5275,0.8553,216.7615,213.0715,200.9999,21.5576,24.6758,20.9339,-1.0699,-0.9911,-0.9431,3.2802,3.1869,3.0191,Siirt_Pistachio
88074,2199.8889,460.8836,283.3717,0.7886,334.8721,0.8709,101133,0.6922,1.6264,0.2287,0.7266,0.0052,0.0032,0.5279,0.8586,223.4384,219.4498,206.0485,23.8492,26.4162,22.9135,-1.0414,-1.0859,-0.9015,3.3349,3.4888,2.9617,Siirt_Pistachio
107028,1299.0,508.7335,268.779,0.849,369.1508,0.9891,108203,0.6729,1.8928,0.7971,0.7256,0.0048,0.0025,0.5265,0.9966,215.1883,209.0146,199.8117,17.8373,17.9103,18.2409,-1.019,-0.9066,-0.6555,3.6135,3.4902,3.0678,Siirt_Pistachio
87660,1224.371,448.9316,253.2708,0.8257,334.0841,0.9599,91320,0.7513,1.7725,0.7348,0.7442,0.0051,0.0029,0.5538,0.9816,221.4594,215.8548,205.5131,23.4387,27.9096,30.7602,-0.8191,-0.7175,-0.6019,2.7321,2.4357,2.0586,Siirt_Pistachio
95763,2138.0139,451.7197,285.4307,0.7751,349.1837,0.9048,105842,0.701,1.5826,0.2633,0.773,0.0047,0.003,0.5975,0.9457,217.4427,206.3259,189.3969,22.8547,26.8882,22.2784,-0.5234,-0.5684,-0.3157,2.4972,2.4884,2.5648,Siirt_Pistachio
107471,1786.666,507.7769,284.0354,0.8289,369.9139,0.9333,115151,0.7585,1.7877,0.4231,0.7285,0.0047,0.0026,0.5307,0.9488,209.8642,197.635,189.168,22.6391,24.2792,25.2893,-0.5201,-0.4897,-0.2398,2.2174,2.2374,3.2395,Siirt_Pistachio
94346,1279.214,480.441,252.288,0.851,346.5906,0.9869,95602,0.7093,1.9043,0.7245,0.7214,0.0051,0.0027,0.5204,0.9911,233.7698,229.5044,212.2506,22.782,24.2327,23.3484,-1.4988,-1.3177,-1.0288,4.6995,4.1366,3.9527,Siirt_Pistachio
85638,2086.708,456.2328,269.5458,0.8068,330.2086,0.8701,98419,0.681,1.6926,0.2471,0.7238,0.0053,0.0031,0.5238,0.8867,220.0179,210.3227,200.1318,23.7673,26.6409,24.4915,-0.6711,-0.5811,-0.3131,2.645,2.5965,2.2379,Siirt_Pistachio
92048,1331.358,475.0841,249.7712,0.8506,342.3436,0.9715,94752,0.735,1.9021,0.6526,0.7206,0.0052,0.0027,0.5193,0.9877,229.8486,224.9665,220.2644,21.9293,24.5542,23.3304,-1.2989,-1.134,-1.07,4.0752,3.5929,3.5977,Siirt_Pistachio
92842,1454.291,464.6617,271.1815,0.812,343.817,0.9147,101498,0.6705,1.7135,0.5516,0.7399,0.005,0.0029,0.5475,0.9381,216.3834,205.8779,190.8627,25.9371,29.16,29.6609,-0.5517,-0.3559,-0.345,2.1494,2.0471,2.0381,Siirt_Pistachio
93976,1213.422,471.0541,255.746,0.8398,345.9103,0.9906,94871,0.7971,1.8419,0.8021,0.7343,0.005,0.0027,0.5392,0.9932,218.7342,215.9232,202.7342,21.8288,22.8562,22.5954,-1.0342,-0.8821,-0.4385,3.2244,2.8427,2.5085,Siirt_Pistachio
82820,1174.056,435.3692,252.6396,0.8144,324.7302,0.9494,87230,0.7285,1.7233,0.755,0.7459,0.0053,0.0031,0.5563,0.9587,225.5386,220.736,207.4827,23.0457,25.7266,21.7728,-0.9841,-0.794,-0.6693,3.1224,2.7107,2.5989,Siirt_Pistachio
78809,1985.2679,444.1541,253.17,0.8216,316.7692,0.8887,88681,0.5882,1.7544,0.2513,0.7132,0.0056,0.0032,0.5086,0.8924,218.2626,211.1542,202.2754,25.7299,31.7967,28.4921,-0.5537,-0.565,-0.3036,2.3125,2.3129,2.1391,Siirt_Pistachio
84747,2041.804,448.2927,261.1688,0.8128,328.4863,0.8806,96241,0.7112,1.7165,0.2555,0.7327,0.0053,0.0031,0.5369,0.9216,213.5896,205.7831,199.671,21.4088,26.1329,25.0821,-0.7111,-0.6261,-0.4912,2.7075,2.3957,2.4859,Siirt_Pistachio
94984,1911.541,468.9464,264.7432,0.8254,347.7605,0.9607,98868,0.7788,1.7713,0.3267,0.7416,0.0049,0.0028,0.5499,0.9741,220.5098,217.2735,206.3343,26.0256,28.9158,25.4755,-0.6872,-0.6331,-0.5372,2.2417,2.1599,2.3541,Siirt_Pistachio
80096,1139.405,439.3996,239.2485,0.8388,319.3452,0.9585,83562,0.7159,1.8366,0.7753,0.7268,0.0055,0.003,0.5282,0.9701,222.2698,224.7199,217.7263,23.1435,25.6183,26.7079,-0.7706,-0.7232,-0.5101,2.9882,2.8286,2.3911,Siirt_Pistachio
83695,1170.823,440.6797,245.7643,0.83,326.4411,0.9726,86055,0.7449,1.7931,0.7672,0.7408,0.0053,0.0029,0.5487,0.9839,223.9396,213.491,209.173,20.1985,21.5606,22.3944,-1.2123,-1.12,-0.3773,3.8879,3.5553,3.1758,Siirt_Pistachio
83930,1465.472,437.6248,249.741,0.8212,326.899,0.9528,88092,0.752,1.7523,0.4911,0.747,0.0052,0.003,0.558,0.9778,210.2183,204.1805,197.4363,18.844,21.1361,19.946,-0.6745,-0.5386,-0.4148,2.913,2.5614,2.733,Siirt_Pistachio
78114,1135.542,439.8717,227.3448,0.8561,315.3694,0.9892,78967,0.7619,1.9348,0.7613,0.717,0.0056,0.0029,0.514,0.9946,234.9225,236.6077,220.0905,21.4492,21.2983,19.7312,-1.5702,-1.5687,-1.1885,5.1743,4.9881,4.1127,Siirt_Pistachio
92921,1220.42,454.425,263.0401,0.8154,343.9632,0.9821,94617,0.7372,1.7276,0.784,0.7569,0.0049,0.0028,0.5729,0.9898,219.1362,207.992,193.5406,17.2147,18.1751,17.656,-1.01,-0.9144,-0.6333,4.0872,3.8501,3.5195,Siirt_Pistachio
101865,1931.0179,462.6656,299.2329,0.7627,360.1368,0.9144,111400,0.761,1.5462,0.3433,0.7784,0.0045,0.0029,0.6059,0.9368,214.4835,208.3603,197.155,22.468,25.3623,21.5478,-0.6658,-0.7009,-0.8132,2.6454,2.696,3.6197,Siirt_Pistachio
82095,1161.403,431.7024,242.8044,0.8268,323.3057,0.9885,83051,0.7266,1.778,0.7648,0.7489,0.0053,0.003,0.5609,0.9972,222.6279,216.2513,201.8235,19.4853,20.6454,20.1823,-1.3701,-1.1548,-0.6513,4.5053,3.8567,3.3958,Siirt_Pistachio
78778,2159.5969,439.1004,240.0113,0.8374,316.7069,0.934,84345,0.7265,1.8295,0.2123,0.7213,0.0056,0.003,0.5202,0.9517,221.0365,220.1547,214.4424,24.5411,29.9275,28.441,-0.9456,-0.8137,-0.4159,2.8119,2.5891,2.1084,Siirt_Pistachio
90228,1240.993,479.9216,240.2062,0.8657,338.9423,0.9847,91630,0.7299,1.998,0.7362,0.7062,0.0053,0.0027,0.4988,0.9965,215.4897,218.5088,203.7533,21.4805,24.5851,25.291,-1.0534,-0.8256,-0.7387,3.3494,2.8791,2.6624,Siirt_Pistachio
84029,1209.187,439.7787,244.1356,0.8318,327.0918,0.9875,85090,0.6753,1.8014,0.7222,0.7438,0.0052,0.0029,0.5532,0.9965,223.9693,217.0777,199.6118,22.9709,24.2131,23.552,-1.0615,-1.0044,-0.9793,3.3367,3.1562,2.9416,Siirt_Pistachio
103025,1688.672,474.1707,282.4051,0.8033,362.1816,0.9481,108665,0.7781,1.679,0.454,0.7638,0.0046,0.0027,0.5834,0.9796,222.3264,210.3217,197.657,22.0314,22.8429,25.661,-0.7582,-0.802,-0.2987,2.9101,2.9517,2.9848,Siirt_Pistachio
93519,1349.209,503.8502,245.6231,0.8731,345.0682,0.9515,98282,0.7195,2.0513,0.6456,0.6849,0.0054,0.0026,0.469,0.9621,226.1454,216.2796,201.0343,25.6426,27.9826,24.6108,-0.7963,-0.7385,-0.5294,2.5869,2.5193,2.2602,Siirt_Pistachio
87145,1581.834,432.7683,266.0722,0.7887,333.1013,0.9434,92377,0.7111,1.6265,0.4377,0.7697,0.005,0.0031,0.5924,0.9636,218.8243,208.2775,201.4616,23.908,25.5803,21.1705,-0.6932,-0.5603,-0.4066,2.5938,2.4368,2.5175,Siirt_Pistachio
102777,1316.403,480.6612,274.2105,0.8213,361.7454,0.9814,104730,0.7417,1.7529,0.7453,0.7526,0.0047,0.0027,0.5664,0.9928,215.5596,204.145,191.9968,18.1961,19.8542,25.2973,-1.2491,-0.997,0.2795,3.8876,3.3764,3.8514,Siirt_Pistachio
83361,1205.5811,494.268,219.3946,0.8961,325.7891,0.964,86472,0.7453,2.2529,0.7207,0.6591,0.0059,0.0026,0.4345,0.9788,234.2327,228.3901,224.8297,23.7811,27.9193,23.789,-1.397,-1.192,-0.9405,4.1696,3.4156,2.9951,Siirt_Pistachio
89176,1189.218,455.6428,250.0797,0.8359,336.9605,0.9892,90152,0.7634,1.822,0.7924,0.7395,0.0051,0.0028,0.5469,0.9964,222.4311,218.9731,200.6245,24.2048,25.6944,24.751,-0.9808,-0.8591,-0.3937,3.1173,2.755,2.4162,Siirt_Pistachio
86663,1461.332,458.8419,242.8171,0.8485,332.1788,0.9702,89327,0.7589,1.8897,0.51,0.724,0.0053,0.0028,0.5241,0.9904,225.7406,217.5036,203.4332,23.3218,25.307,24.6249,-1.2021,-1.1165,-1.0703,3.4342,3.192,3.2012,Siirt_Pistachio
120744,1623.39,493.4542,318.3991,0.764,392.0919,0.9539,126581,0.7607,1.5498,0.5757,0.7946,0.0041,0.0026,0.6314,0.9785,210.86,200.5246,197.4008,20.1881,22.669,24.859,-0.4285,-0.3423,0.052,2.5939,2.4027,2.9438,Siirt_Pistachio
113554,1286.364,507.2878,287.1876,0.8243,380.2387,0.9933,114322,0.7431,1.7664,0.8624,0.7496,0.0045,0.0025,0.5618,0.9924,226.8062,225.5318,221.3131,19.3264,20.7874,21.4148,-0.8648,-0.7626,-0.2592,4.1079,3.9624,2.735,Siirt_Pistachio
83496,1834.275,425.7267,260.0402,0.7918,326.0528,0.9433,88519,0.6799,1.6372,0.3119,0.7659,0.0051,0.0031,0.5866,0.9603,229.3156,221.0423,211.8013,24.2678,28.8748,27.5582,-1.0078,-0.8314,-0.5612,3.1808,2.8259,2.6988,Siirt_Pistachio
86342,1153.812,460.591,239.456,0.8542,331.563,0.9907,87153,0.6671,1.9235,0.815,0.7199,0.0053,0.0028,0.5182,0.9968,224.0745,215.1345,210.5563,21.037,21.0607,19.0987,-1.1521,-1.0802,-0.926,3.5185,3.3541,3.1869,Siirt_Pistachio
92322,1260.796,465.4449,260.75,0.8283,342.8528,0.9484,97345,0.7076,1.785,0.7298,0.7366,0.005,0.0028,0.5426,0.9686,210.6638,199.7027,195.7171,22.9617,24.0344,19.8599,-0.6128,-0.549,-0.4449,2.3415,2.2039,2.2107,Siirt_Pistachio
99923,1296.0551,455.4228,280.7125,0.7875,356.6874,0.9871,101229,0.7286,1.6224,0.7475,0.7832,0.0046,0.0028,0.6134,0.9952,220.7119,212.5129,196.0363,22.0067,22.4965,24.7955,-0.9947,-0.9062,-0.902,3.3511,3.0552,2.9616,Siirt_Pistachio
90075,1221.2371,453.2749,257.6564,0.8227,338.6548,0.9617,93663,0.7365,1.7592,0.759,0.7471,0.005,0.0029,0.5582,0.982,212.2515,208.9385,199.4445,20.9033,21.7211,20.6809,-0.9503,-0.9265,-0.6667,3.035,2.993,2.7814,Siirt_Pistachio
101320,1274.624,475.537,271.9464,0.8203,359.1721,0.9874,102611,0.7618,1.7486,0.7837,0.7553,0.0047,0.0027,0.5705,0.9976,236.3448,233.1987,215.6138,24.7451,25.834,24.8322,-1.4654,-1.3071,-1.1071,4.2842,3.7959,3.383,Siirt_Pistachio
87663,1312.243,412.2626,274.6511,0.7458,334.0898,0.9614,91184,0.7834,1.501,0.6397,0.8104,0.0047,0.0031,0.6567,0.9858,222.9044,211.2211,201.5806,27.227,29.6291,31.3614,-0.4964,-0.4129,-0.5413,2.1347,1.9466,2.1948,Siirt_Pistachio
91368,1855.936,450.2493,270.8279,0.7989,341.0768,0.931,98138,0.7673,1.6625,0.3333,0.7575,0.0049,0.003,0.5738,0.954,230.7243,217.9078,201.8042,24.8338,27.2784,28.0639,-1.1536,-0.9693,-0.7697,3.4728,3.0827,2.9851,Siirt_Pistachio
82805,1737.234,426.9731,253.6855,0.8044,324.7008,0.9627,86015,0.7367,1.6831,0.3448,0.7605,0.0052,0.0031,0.5783,0.9734,225.9681,209.2245,181.8409,23.5761,24.2208,24.4998,-0.7723,-0.6347,-0.4933,2.7315,2.5353,2.6519,Siirt_Pistachio
85557,1322.328,461.257,238.683,0.8557,330.0524,0.9754,87718,0.6554,1.9325,0.6149,0.7155,0.0054,0.0028,0.512,0.9895,211.5082,201.9953,184.729,18.4238,19.0108,21.01,-1.1283,-0.9098,-0.203,4.0281,3.732,3.7449,Siirt_Pistachio
